0  92
 	 3     19.73832482876675697980     12.41379310344827402446
 	 4     19.73832482876675697980     16.55172413793103203261
 	 5     19.73832482876675697980     20.68965517241379359348
 	 6     19.73832482876675697980     24.82758620689654804892
 	 7     19.73832482876675697980     28.96551724137931316250
 	 8     19.73832482876675697980     33.10344827586206406522
 	 9     19.73832482876675697980     37.24137931034482562609
 	 10     19.73832482876675697980     41.37931034482758718696
 	 11     19.73832482876675697980     45.51724137931034164239
 	 12     19.73832482876675697980     49.65517241379309609783
 	 13     19.73832482876675697980     53.79310344827585765870
 	 14     19.73832482876675697980     57.93103448275862632499
 	 15     19.73832482876675697980     62.06896551724138078043
 	 16     19.73832482876675697980     66.20689655172412813045
 	 17     19.73832482876675697980     70.34482758620688969131
 	 18     19.73832482876675697980     74.48275862068965125218
 	 19     19.73832482876675697980     78.62068965517241281304
 	 20     19.73832482876675697980     82.75862068965517437391
 	 21     19.73832482876675697980     86.89655172413792172392
 	 22     19.73832482876675697980     91.03448275862068328479
 	 23     19.73832482876675697980     95.17241379310344484566
 	 24     19.73832482876675697980     99.31034482758619219567
 	 25     19.73832482876675697980    103.44827586206896796739
 	 26     19.73832482876675697980    107.58620689655171531740
 	 27     19.73832482876675697980    111.72413793103447687827
 	 28     19.73832482876675697980    115.86206896551725264999
 	 29     19.73832482876675697980    119.99999999999998578915
 	 30     19.73832482876675697980    124.13793103448276156087
 	 31     19.73832482876675697980    128.27586206896549470002
 	 32     19.73832482876675697980    132.41379310344825626089
 	 33     19.73832482876675697980    136.55172413793104624347
 	 34     19.73832482876675697980    140.68965517241377938262
 	 35     19.73832482876675697980    144.82758620689654094349
 	 36     19.73832482876675697980    148.96551724137930250436
 	 37     19.73832482876675697980    153.10344827586206406522
 	 38     19.73832482876675697980    157.24137931034482562609
 	 39     19.73832482876675697980    161.37931034482758718696
 	 40     19.73832482876675697980    165.51724137931034874782
 	 41     19.73832482876675697980    169.65517241379308188698
 	 42     19.73832482876675697980    173.79310344827584344785
 	 43     19.73832482876675697980    177.93103448275863343042
 	 44     19.73832482876675697980    182.06896551724136656958
 	 45     19.73832482876675697980    186.20689655172412813045
 	 46     19.73832482876675697980    190.34482758620688969131
 	 47     19.73832482876675697980    194.48275862068965125218
 	 48     19.73832482876675697980    198.62068965517238439134
 	 49     19.73832482876675697980    202.75862068965517437391
 	 50     19.73832482876675697980    206.89655172413793593478
 	 51     19.73832482876675697980    211.03448275862066907393
 	 52     19.73832482876675697980    215.17241379310343063480
 	 53     19.73832482876675697980    219.31034482758619219567
 	 54     19.73832482876675697980    223.44827586206895375653
 	 55     19.73832482876675697980    227.58620689655171531740
 	 56     19.73832482876675697980    231.72413793103450529998
 	 57     19.73832482876675697980    235.86206896551723843913
 	 58     19.73832482876675697980    239.99999999999997157829
 	 59     19.73832482876675697980    244.13793103448276156087
 	 60     19.73832482876675697980    248.27586206896552312173
 	 61     19.73832482876675697980    252.41379310344825626089
 	 62     19.73832482876675697980    256.55172413793098940005
 	 63     19.73832482876675697980    260.68965517241377938262
 	 64     19.73832482876675697980    264.82758620689651252178
 	 65     19.73832482876675697980    268.96551724137930250436
 	 66     19.73832482876675697980    273.10344827586209248693
 	 67     19.73832482876675697980    277.24137931034482562609
 	 68     19.73832482876675697980    281.37931034482755876525
 	 69     19.73832482876675697980    285.51724137931029190440
 	 70     19.73832482876675697980    289.65517241379308188698
 	 71     19.73832482876675697980    293.79310344827587186955
 	 72     19.73832482876675697980    297.93103448275860500871
 	 73     19.73832482876675697980    302.06896551724139499129
 	 74     19.73832482876675697980    306.20689655172412813045
 	 75     19.73832482876675697980    310.34482758620686126960
 	 76     19.73832482876675697980    314.48275862068965125218
 	 77     19.73832482876675697980    318.62068965517238439134
 	 78     19.73832482876675697980    322.75862068965517437391
 	 79     19.73832482876675697980    326.89655172413790751307
 	 80     19.73832482876675697980    331.03448275862069749564
 	 81     19.73832482876675697980    335.17241379310343063480
 	 82     19.73832482876675697980    339.31034482758616377396
 	 83     19.73832482876675697980    343.44827586206895375653
 	 84     19.73832482876675697980    347.58620689655168689569
 	 85     19.73832482876675697980    351.72413793103447687827
 	 86     19.73832482876675697980    355.86206896551726686084
6  85
 	 0     23.67891543848372037928      0.00000000000000000000
 	 1     23.67891543848372037928      4.23529411764705887578
 	 2     23.67891543848372037928      8.47058823529411775155
 	 3     23.67891543848372037928     12.70588235294117573915
 	 4     23.67891543848372037928     16.94117647058823550310
 	 5     23.67891543848372037928     21.17647058823529349070
 	 6     23.67891543848372037928     25.41176470588235147829
 	 7     23.67891543848372037928     29.64705882352940946589
 	 8     23.67891543848372037928     33.88235294117647100620
 	 9     23.67891543848372037928     38.11764705882352899380
 	 10     23.67891543848372037928     42.35294117647058698140
 	 11     23.67891543848372037928     46.58823529411764496899
 	 12     23.67891543848372037928     50.82352941176470295659
 	 13     23.67891543848372037928     55.05882352941176094419
 	 14     23.67891543848372037928     59.29411764705881893178
 	 15     23.67891543848372037928     63.52941176470587691938
 	 16     23.67891543848372037928     67.76470588235294201240
